  row	col	aot
   5.8000000000000000e+01   6.0000000000000000e+01   1.2201000005006790e-01
   5.8000000000000000e+01   6.1000000000000000e+01   1.1992000043392181e-01
   5.9000000000000000e+01   4.7000000000000000e+01   1.0018000006675720e-01
   5.9000000000000000e+01   4.8000000000000000e+01   1.0444000363349915e-01
   5.9000000000000000e+01   4.9000000000000000e+01   9.9979996681213379e-02
   5.9000000000000000e+01   5.0000000000000000e+01   9.7860001027584076e-02
   5.9000000000000000e+01   5.1000000000000000e+01   9.9760003387928009e-02
   5.9000000000000000e+01   5.2000000000000000e+01   9.9220000207424164e-02
   5.9000000000000000e+01   5.3000000000000000e+01   1.0149999707937241e-01
   5.9000000000000000e+01   5.4000000000000000e+01   1.0775999724864960e-01
   5.9000000000000000e+01   5.5000000000000000e+01   1.3729999959468842e-01
   5.9000000000000000e+01   5.8000000000000000e+01   1.3167999684810638e-01
   5.9000000000000000e+01   5.9000000000000000e+01   1.2044999748468399e-01
   5.9000000000000000e+01   6.0000000000000000e+01   1.1677999794483185e-01
   5.9000000000000000e+01   6.1000000000000000e+01   1.1048000305891037e-01
   6.0000000000000000e+01   4.9000000000000000e+01   9.9979996681213379e-02
   6.0000000000000000e+01   5.0000000000000000e+01   1.0440000146627426e-01
   6.0000000000000000e+01   5.1000000000000000e+01   9.5710001885890961e-02
   6.0000000000000000e+01   5.2000000000000000e+01   1.0242000222206116e-01
   6.0000000000000000e+01   5.3000000000000000e+01   1.0149999707937241e-01
   6.0000000000000000e+01   5.4000000000000000e+01   1.0608000308275223e-01
   6.0000000000000000e+01   5.5000000000000000e+01   1.2363000214099884e-01
   6.0000000000000000e+01   6.0000000000000000e+01   1.1677999794483185e-01
   6.0000000000000000e+01   6.1000000000000000e+01   1.0542000085115433e-01
   6.0000000000000000e+01   6.2000000000000000e+01   1.1530999839305878e-01
   6.0000000000000000e+01   6.3000000000000000e+01   1.1343999952077866e-01
   6.0000000000000000e+01   6.5000000000000000e+01   1.4056000113487244e-01
   6.1000000000000000e+01   4.9000000000000000e+01   1.0606999695301056e-01
   6.1000000000000000e+01   5.0000000000000000e+01   1.0623999685049057e-01
   6.1000000000000000e+01   5.1000000000000000e+01   9.7340002655982971e-02
   6.1000000000000000e+01   5.2000000000000000e+01   9.8700001835823059e-02
   6.1000000000000000e+01   5.3000000000000000e+01   1.0567999631166458e-01
   6.1000000000000000e+01   5.4000000000000000e+01   1.0344000160694122e-01
   6.1000000000000000e+01   5.5000000000000000e+01   1.0920999944210052e-01
   6.1000000000000000e+01   5.6000000000000000e+01   9.0520001947879791e-02
   6.1000000000000000e+01   6.0000000000000000e+01   1.0582999885082245e-01
   6.1000000000000000e+01   6.1000000000000000e+01   1.0301999747753143e-01
   6.1000000000000000e+01   6.2000000000000000e+01   1.0749000310897827e-01
   6.1000000000000000e+01   6.3000000000000000e+01   1.0204999893903732e-01
   6.1000000000000000e+01   6.4000000000000000e+01   1.1663000285625458e-01
   6.1000000000000000e+01   6.5000000000000000e+01   1.1542999744415283e-01
   6.2000000000000000e+01   5.0000000000000000e+01   1.0623999685049057e-01
   6.2000000000000000e+01   5.1000000000000000e+01   9.7149997949600220e-02
   6.2000000000000000e+01   5.2000000000000000e+01   1.1552000045776367e-01
   6.2000000000000000e+01   5.3000000000000000e+01   1.0027000308036804e-01
   6.2000000000000000e+01   5.4000000000000000e+01   9.5399998128414154e-02
   6.2000000000000000e+01   5.5000000000000000e+01   1.0490000247955322e-01
   6.2000000000000000e+01   5.6000000000000000e+01   1.2346000224351883e-01
   6.2000000000000000e+01   5.8000000000000000e+01   1.2415000051259995e-01
   6.2000000000000000e+01   5.9000000000000000e+01   1.2133000046014786e-01
   6.2000000000000000e+01   6.0000000000000000e+01   1.0462000221014023e-01
   6.2000000000000000e+01   6.1000000000000000e+01   1.0301999747753143e-01
   6.2000000000000000e+01   6.2000000000000000e+01   1.0392999649047852e-01
   6.2000000000000000e+01   6.3000000000000000e+01   9.9840000271797180e-02
   6.2000000000000000e+01   6.4000000000000000e+01   1.0586000233888626e-01
   6.2000000000000000e+01   6.5000000000000000e+01   1.1035999655723572e-01
   6.2000000000000000e+01   6.6000000000000000e+01   1.3740000128746033e-01
   6.3000000000000000e+01   5.1000000000000000e+01   1.0226999968290329e-01
   6.3000000000000000e+01   5.2000000000000000e+01   9.6490003168582916e-02
   6.3000000000000000e+01   5.3000000000000000e+01   9.5420002937316895e-02
   6.3000000000000000e+01   5.4000000000000000e+01   9.5399998128414154e-02
   6.3000000000000000e+01   5.5000000000000000e+01   1.0209000110626221e-01
   6.3000000000000000e+01   5.6000000000000000e+01   1.1285000294446945e-01
   6.3000000000000000e+01   5.7000000000000000e+01   1.1890000104904175e-01
   6.3000000000000000e+01   5.8000000000000000e+01   1.0580000281333923e-01
   6.3000000000000000e+01   5.9000000000000000e+01   1.0651999711990356e-01
   6.3000000000000000e+01   6.0000000000000000e+01   1.1704999953508377e-01
   6.3000000000000000e+01   6.1000000000000000e+01   1.1801999807357788e-01
   6.3000000000000000e+01   6.2000000000000000e+01   1.0763999819755554e-01
   6.3000000000000000e+01   6.3000000000000000e+01   9.8980002105236053e-02
   6.3000000000000000e+01   6.4000000000000000e+01   1.0290999710559845e-01
   6.3000000000000000e+01   6.5000000000000000e+01   1.1035999655723572e-01
   6.3000000000000000e+01   6.6000000000000000e+01   1.1072999984025955e-01
   6.3000000000000000e+01   6.9000000000000000e+01   1.2671999633312225e-01
   6.3000000000000000e+01   7.0000000000000000e+01   1.2088000029325485e-01
   6.4000000000000000e+01   5.1000000000000000e+01   1.0226999968290329e-01
   6.4000000000000000e+01   5.2000000000000000e+01   1.0023999959230423e-01
   6.4000000000000000e+01   5.3000000000000000e+01   9.0489998459815979e-02
   6.4000000000000000e+01   5.4000000000000000e+01   9.4310000538825989e-02
   6.4000000000000000e+01   5.5000000000000000e+01   9.9440000951290131e-02
   6.4000000000000000e+01   5.6000000000000000e+01   1.0582999885082245e-01
   6.4000000000000000e+01   5.7000000000000000e+01   1.1207000166177750e-01
   6.4000000000000000e+01   5.8000000000000000e+01   1.0580000281333923e-01
   6.4000000000000000e+01   5.9000000000000000e+01   1.0057999938726425e-01
   6.4000000000000000e+01   6.0000000000000000e+01   9.6210002899169922e-02
   6.4000000000000000e+01   6.1000000000000000e+01   1.1762999743223190e-01
   6.4000000000000000e+01   6.2000000000000000e+01   1.0763999819755554e-01
   6.4000000000000000e+01   6.3000000000000000e+01   1.0095000267028809e-01
   6.4000000000000000e+01   6.4000000000000000e+01   1.0254000127315521e-01
   6.4000000000000000e+01   6.5000000000000000e+01   1.0826999694108963e-01
   6.4000000000000000e+01   6.6000000000000000e+01   7.9980000853538513e-02
   6.4000000000000000e+01   6.9000000000000000e+01   1.2671999633312225e-01
   6.4000000000000000e+01   7.0000000000000000e+01   1.2414000183343887e-01
   6.5000000000000000e+01   5.1000000000000000e+01   1.2524999678134918e-01
   6.5000000000000000e+01   5.2000000000000000e+01   1.0209999978542328e-01
   6.5000000000000000e+01   5.3000000000000000e+01   9.4679996371269226e-02
   6.5000000000000000e+01   5.4000000000000000e+01   9.5820002257823944e-02
   6.5000000000000000e+01   5.5000000000000000e+01   9.9440000951290131e-02
   6.5000000000000000e+01   5.6000000000000000e+01   9.8679997026920319e-02
   6.5000000000000000e+01   5.7000000000000000e+01   1.0056000202894211e-01
   6.5000000000000000e+01   5.8000000000000000e+01   1.0694999992847443e-01
   6.5000000000000000e+01   5.9000000000000000e+01   1.1089000105857849e-01
   6.5000000000000000e+01   6.1000000000000000e+01   1.0347999632358551e-01
   6.5000000000000000e+01   6.2000000000000000e+01   1.0644000023603439e-01
   6.5000000000000000e+01   6.3000000000000000e+01   9.8920002579689026e-02
   6.5000000000000000e+01   6.4000000000000000e+01   9.5140002667903900e-02
   6.5000000000000000e+01   6.5000000000000000e+01   9.9370002746582031e-02
   6.5000000000000000e+01   6.6000000000000000e+01   7.9980000853538513e-02
   6.5000000000000000e+01   6.7000000000000000e+01   1.1213999986648560e-01
   6.5000000000000000e+01   6.9000000000000000e+01   1.2387000024318695e-01
   6.5000000000000000e+01   7.0000000000000000e+01   1.1407999694347382e-01
   6.5000000000000000e+01   7.1000000000000000e+01   1.1991000175476074e-01
   6.5000000000000000e+01   7.2000000000000000e+01   1.1675000190734863e-01
   6.5000000000000000e+01   7.4000000000000000e+01   1.2597000598907471e-01
   6.6000000000000000e+01   5.3000000000000000e+01   1.0368999838829041e-01
   6.6000000000000000e+01   5.4000000000000000e+01   9.5720000565052032e-02
   6.6000000000000000e+01   5.5000000000000000e+01   9.5569998025894165e-02
   6.6000000000000000e+01   5.6000000000000000e+01   9.5569998025894165e-02
   6.6000000000000000e+01   5.7000000000000000e+01   1.0323999822139740e-01
   6.6000000000000000e+01   5.8000000000000000e+01   1.0628999769687653e-01
   6.6000000000000000e+01   5.9000000000000000e+01   1.1089000105857849e-01
   6.6000000000000000e+01   6.0000000000000000e+01   8.8249996304512024e-02
   6.6000000000000000e+01   6.2000000000000000e+01   1.1421000212430954e-01
   6.6000000000000000e+01   6.3000000000000000e+01   9.9069997668266296e-02
   6.6000000000000000e+01   6.4000000000000000e+01   9.1820001602172852e-02
   6.6000000000000000e+01   6.5000000000000000e+01   9.8119996488094330e-02
   6.6000000000000000e+01   6.6000000000000000e+01   1.1503999680280685e-01
   6.6000000000000000e+01   6.7000000000000000e+01   1.1264999955892563e-01
   6.6000000000000000e+01   6.8000000000000000e+01   1.2279000133275986e-01
   6.6000000000000000e+01   6.9000000000000000e+01   1.1051999777555466e-01
   6.6000000000000000e+01   7.0000000000000000e+01   1.1407999694347382e-01
   6.6000000000000000e+01   7.1000000000000000e+01   1.1185000091791153e-01
   6.6000000000000000e+01   7.2000000000000000e+01   1.1305999755859375e-01
   6.6000000000000000e+01   7.3000000000000000e+01   1.2437000125646591e-01
   6.6000000000000000e+01   7.4000000000000000e+01   1.1840999871492386e-01
   6.6000000000000000e+01   7.5000000000000000e+01   1.5550999343395233e-01
   6.6000000000000000e+01   7.7000000000000000e+01   1.1362999677658081e-01
   6.6000000000000000e+01   7.8000000000000000e+01   1.0109999775886536e-01
   6.7000000000000000e+01   5.4000000000000000e+01   9.6349999308586121e-02
   6.7000000000000000e+01   5.5000000000000000e+01   9.1839998960494995e-02
   6.7000000000000000e+01   5.6000000000000000e+01   9.5480002462863922e-02
   6.7000000000000000e+01   5.7000000000000000e+01   9.9679999053478241e-02
   6.7000000000000000e+01   5.8000000000000000e+01   1.0536000132560730e-01
   6.7000000000000000e+01   5.9000000000000000e+01   1.1657000333070755e-01
   6.7000000000000000e+01   6.0000000000000000e+01   1.1292000114917755e-01
   6.7000000000000000e+01   6.1000000000000000e+01   1.1665000021457672e-01
   6.7000000000000000e+01   6.2000000000000000e+01   1.0558000206947327e-01
   6.7000000000000000e+01   6.3000000000000000e+01   9.9069997668266296e-02
   6.7000000000000000e+01   6.4000000000000000e+01   1.0107000172138214e-01
   6.7000000000000000e+01   6.5000000000000000e+01   1.0301999747753143e-01
   6.7000000000000000e+01   6.6000000000000000e+01   1.0745999962091446e-01
   6.7000000000000000e+01   6.7000000000000000e+01   1.0813999921083450e-01
   6.7000000000000000e+01   6.8000000000000000e+01   1.0921999812126160e-01
   6.7000000000000000e+01   6.9000000000000000e+01   1.1027000099420547e-01
   6.7000000000000000e+01   7.0000000000000000e+01   1.1322999745607376e-01
   6.7000000000000000e+01   7.1000000000000000e+01   1.0935000330209732e-01
   6.7000000000000000e+01   7.2000000000000000e+01   1.1322999745607376e-01
   6.7000000000000000e+01   7.3000000000000000e+01   1.1891999840736389e-01
   6.7000000000000000e+01   7.4000000000000000e+01   1.1840999871492386e-01
   6.7000000000000000e+01   7.5000000000000000e+01   1.1313000321388245e-01
   6.7000000000000000e+01   7.6000000000000000e+01   1.2851999700069427e-01
   6.7000000000000000e+01   7.7000000000000000e+01   1.1680000275373459e-01
   6.7000000000000000e+01   7.8000000000000000e+01   1.0109999775886536e-01
   6.7000000000000000e+01   7.9000000000000000e+01   1.2108000367879868e-01
   6.7000000000000000e+01   8.0000000000000000e+01   1.1573000252246857e-01
   6.7000000000000000e+01   8.1000000000000000e+01   1.0995999723672867e-01
   6.7000000000000000e+01   8.2000000000000000e+01   1.1640000343322754e-01
   6.8000000000000000e+01   5.4000000000000000e+01   8.0349996685981750e-02
   6.8000000000000000e+01   5.5000000000000000e+01   9.1380000114440918e-02
   6.8000000000000000e+01   5.6000000000000000e+01   9.5480002462863922e-02
   6.8000000000000000e+01   5.7000000000000000e+01   9.6170000731945038e-02
   6.8000000000000000e+01   5.8000000000000000e+01   1.0008999705314636e-01
   6.8000000000000000e+01   5.9000000000000000e+01   1.0569000244140625e-01
   6.8000000000000000e+01   6.0000000000000000e+01   1.1292000114917755e-01
   6.8000000000000000e+01   6.1000000000000000e+01   1.1366999894380569e-01
   6.8000000000000000e+01   6.2000000000000000e+01   1.1179000139236450e-01
   6.8000000000000000e+01   6.3000000000000000e+01   1.0193999856710434e-01
   6.8000000000000000e+01   6.4000000000000000e+01   1.0373999923467636e-01
   6.8000000000000000e+01   6.5000000000000000e+01   1.0306999832391739e-01
   6.8000000000000000e+01   6.6000000000000000e+01   1.0266000032424927e-01
   6.8000000000000000e+01   6.7000000000000000e+01   1.0813999921083450e-01
   6.8000000000000000e+01   6.8000000000000000e+01   1.0620000213384628e-01
   6.8000000000000000e+01   6.9000000000000000e+01   1.0986000299453735e-01
   6.8000000000000000e+01   7.0000000000000000e+01   1.1240000277757645e-01
   6.8000000000000000e+01   7.1000000000000000e+01   1.0935000330209732e-01
   6.8000000000000000e+01   7.2000000000000000e+01   1.0806000232696533e-01
   6.8000000000000000e+01   7.3000000000000000e+01   1.1608999967575073e-01
   6.8000000000000000e+01   7.4000000000000000e+01   1.0963000357151031e-01
   6.8000000000000000e+01   7.5000000000000000e+01   1.1450999975204468e-01
   6.8000000000000000e+01   7.6000000000000000e+01   1.1113999783992767e-01
   6.8000000000000000e+01   7.7000000000000000e+01   1.0999000072479248e-01
   6.8000000000000000e+01   7.8000000000000000e+01   1.2224999815225601e-01
   6.8000000000000000e+01   7.9000000000000000e+01   1.0311000049114227e-01
   6.8000000000000000e+01   8.0000000000000000e+01   1.1528000235557556e-01
   6.8000000000000000e+01   8.1000000000000000e+01   1.2014000117778778e-01
   6.8000000000000000e+01   8.2000000000000000e+01   1.1640000343322754e-01
   6.8000000000000000e+01   8.3000000000000000e+01   1.1185000091791153e-01
   6.8000000000000000e+01   8.4000000000000000e+01   1.2109000235795975e-01
   6.9000000000000000e+01   5.4000000000000000e+01   7.8400000929832458e-02
   6.9000000000000000e+01   5.5000000000000000e+01   9.4230003654956818e-02
   6.9000000000000000e+01   5.6000000000000000e+01   8.9409999549388885e-02
   6.9000000000000000e+01   5.7000000000000000e+01   9.3699999153614044e-02
   6.9000000000000000e+01   5.8000000000000000e+01   9.3400001525878906e-02
   6.9000000000000000e+01   5.9000000000000000e+01   9.4010002911090851e-02
   6.9000000000000000e+01   6.0000000000000000e+01   1.1083000153303146e-01
   6.9000000000000000e+01   6.1000000000000000e+01   1.0286000370979309e-01
   6.9000000000000000e+01   6.2000000000000000e+01   1.1191999912261963e-01
   6.9000000000000000e+01   6.3000000000000000e+01   1.0391999781131744e-01
   6.9000000000000000e+01   6.4000000000000000e+01   1.0373999923467636e-01
   6.9000000000000000e+01   6.5000000000000000e+01   1.0482999682426453e-01
   6.9000000000000000e+01   6.6000000000000000e+01   1.0499999672174454e-01
   6.9000000000000000e+01   6.7000000000000000e+01   1.0409999638795853e-01
   6.9000000000000000e+01   6.8000000000000000e+01   1.0395000129938126e-01
   6.9000000000000000e+01   6.9000000000000000e+01   1.0773999989032745e-01
   6.9000000000000000e+01   7.0000000000000000e+01   1.1107999831438065e-01
